time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Long1,Long2,Long3,Long4,Short
2024-03-25,67208,71213,66407,69898,50172.22522522522,36132.62857142851,57812.20571428562,72265.25714285702,108397.88571428554,180663.14285714255,289061.0285714281,469724.17142857064,758785.1999999988,25809.020408163226,22582.89285714282,18066.314285714256,13897.164835164811,0,0,0,0,0
2024-03-26,69889,71572,69257,69997,50408.55855855856,36246.2028571428,57993.924571428484,72492.4057142856,108738.6085714284,181231.01428571402,289969.6228571424,471200.63714285643,761170.2599999988,25890.144897959144,22653.87678571425,18123.1014285714,13940.847252747231,0,0,0,0,0
2024-03-27,69999,71754,68362,69421,50643.963963963964,36359.11142857137,58174.5782857142,72718.22285714274,109077.33428571411,181795.55714285685,290872.89142857096,472668.44857142784,763541.3399999988,25970.79387755098,22724.444642857106,18179.555714285685,13984.273626373604,0,0,0,0,0
2024-03-28,69406,71587,68863,70803,50883.69369369369,36474.51999999994,58359.2319999999,72949.03999999988,109423.55999999982,182372.5999999997,291796.1599999995,474168.7599999992,765964.9199999988,26053.228571428528,22796.57499999996,18237.25999999997,14028.661538461514,0,0,0,0,0
2024-03-29,70769,70929,69073,69903,51119.64864864865,36587.10571428566,58539.36914285706,73174.21142857132,109761.31714285698,182935.5285714283,292696.8457142853,475632.37428571354,768329.2199999988,26133.646938775473,22866.941071428537,18293.55285714283,14071.963736263715,0,0,0,0,0
2024-03-30,69934,70344,69586,69613,51352.32432432433,36699.33714285709,58718.93942857135,73398.67428571418,110098.01142857128,183496.68571428544,293594.6971428567,477091.3828571422,770686.0799999989,26213.812244897923,22937.08571428568,18349.668571428545,14115.12967032965,0,0,0,0,0
2024-03-31,69616,71391,69594,71285,51622.98198198198,36816.351428571375,58906.16228571421,73632.70285714275,110449.05428571413,184081.7571428569,294530.811428571,478612.5685714279,773143.3799999988,26297.393877550985,23010.219642857108,18408.175714285688,14160.135164835145,0,0,0,0,0
2024-04-01,71296,71296,68073,69699,51877.40540540541,36931.354285714224,59090.16685714276,73862.70857142845,110794.06285714268,184656.7714285711,295450.8342857138,480107.60571428493,775558.4399999987,26379.538775510162,23082.09642857139,18465.677142857112,14204.36703296701,0,0,0,0,0
2024-04-02,69694,69706,64545,65469,52080.83783783784,37031.56571428566,59250.50514285706,74063.13142857132,111094.69714285698,185157.82857142828,296252.52571428526,481410.3542857136,777662.8799999988,26451.1183673469,23144.728571428535,18515.78285714283,14242.909890109868,0,0,0,0,0
2024-04-03,65471,66942,64511,65988,52287.657657657655,37137.74,59420.384,74275.48,111413.22,185688.69999999998,297101.92,482790.62,779892.5399999999,26526.957142857143,23211.087499999998,18568.87,14283.746153846152,0,0,0,0,0
2024-04-04,65984,69328,65100,68538,52527.41441441442,37252.88285714286,59604.61257142858,74505.76571428572,111758.64857142858,186264.4142857143,298023.0628571429,484287.47714285715,782310.54,26609.20204081633,23283.051785714288,18626.44142857143,14328.03186813187,0,0,0,0,0
2024-04-05,68522,68767,65999,67857,52758.14414414415,37368.89142857143,59790.226285714285,74737.78285714285,112106.67428571428,186844.45714285714,298951.1314285714,485795.58857142855,784746.72,26692.06530612245,23355.557142857142,18684.445714285714,14372.650549450549,0,0,0,0,0
2024-04-06,67851,69680,67476,68917,53006.54054054055,37486.32,59978.112,74972.64,112458.95999999999,187431.6,299890.56,487322.16,787212.72,26775.942857142858,23428.949999999997,18743.16,14417.815384615384,0,0,0,0,0
2024-04-07,68907,70310,68858,69358,53247.15315315316,37605.64,60169.024000000005,75211.28,112816.92,188028.2,300845.12,488873.32,789718.44,26861.17142857143,23503.524999999998,18802.82,14463.707692307691,0,0,0,0,0
2024-04-08,69336,72756,69073,71613,53511.61261261262,37731.642857142855,60370.62857142857,75463.28571428571,113194.92857142857,188658.21428571426,301853.14285714284,490511.3571428571,792364.5,26951.173469387755,23582.276785714283,18865.821428571428,14512.170329670329,0,0,0,0,0
2024-04-09,71623,71748,68217,69135,53741.07207207208,37848.31428571429,60557.302857142866,75696.62857142858,113544.94285714286,189241.57142857145,302786.5142857143,492028.0857142857,794814.6000000001,27034.510204081635,23655.196428571428,18924.157142857144,14557.043956043957,0,0,0,0,0
2024-04-10,69100,71150,67482,70630,53982.12612612613,37968.89142857143,60750.226285714285,75937.78285714285,113906.67428571428,189844.45714285714,303751.1314285714,493595.58857142855,797346.72,27120.63673469388,23730.557142857142,18984.445714285714,14603.41978021978,0,0,0,0,0
2024-04-11,70638,71287,69555,70015,54216.477477477485,38084.69142857143,60935.50628571429,76169.38285714286,114254.07428571429,190423.45714285714,304677.53142857144,495100.9885714286,799778.52,27203.351020408165,23802.932142857142,19042.345714285715,14647.958241758242,0,0,0,0,0
2024-04-12,70019,71236,65230,67150,54427.44144144145,38192.74,61108.384,76385.48,114578.22,190963.69999999998,305541.92,496505.62,802047.5399999999,27280.52857142857,23870.462499999998,19096.37,14689.515384615383,0,0,0,0,0
2024-04-13,67146,67930,61308,64054,54616.81981981983,38292.188571428575,61267.501714285725,76584.37714285715,114876.56571428572,191460.9428571429,306337.5085714286,497798.4514285715,804135.9600000001,27351.563265306126,23932.617857142857,19146.094285714287,14727.764835164835,0,0,0,0,0
2024-04-14,64039,65859,62162,65749,54816.44144144145,38396.51428571428,61434.42285714285,76793.02857142856,115189.54285714283,191982.5714285714,307172.1142857142,499154.6857142856,806326.7999999998,27426.08163265306,23997.821428571424,19198.25714285714,14767.890109890106,0,0,0,0,0
2024-04-15,65748,66900,62340,63438,55004.98198198199,38497.53999999999,61596.06399999999,76995.07999999999,115492.61999999998,192487.69999999995,307980.31999999995,500468.0199999999,808448.3399999999,27498.242857142854,24060.962499999994,19248.769999999997,14806.74615384615,0,0,0,0,0
2024-04-16,63467,64376,61654,63830,55188.37837837839,38597.968571428566,61756.74971428571,77195.93714285713,115793.9057142857,192989.84285714282,308783.7485714285,501773.5914285714,810557.3399999999,27569.977551020405,24123.730357142853,19298.984285714283,14845.372527472526,0,0,0,0,0
2024-04-17,63821,64636,59672,61278,55356.80180180181,38690.097142857136,61904.15542857142,77380.19428571427,116070.2914285714,193450.4857142857,309520.7771428571,502971.2628571428,812492.0399999998,27635.783673469385,24181.310714285708,19345.048571428568,14880.80659340659,0,0,0,0,0
2024-04-18,61256,64182,60830,63515,55549.98198198199,38789.137142857144,62062.61942857143,77578.27428571429,116367.41142857143,193945.6857142857,310313.09714285715,504258.78285714285,814571.88,27706.526530612246,24243.210714285713,19394.568571428572,14918.8989010989,0,0,0,0,0
2024-04-19,63512,65506,59629,63821,55745.234234234245,38887.06285714286,62219.30057142858,77774.12571428572,116661.18857142859,194435.3142857143,311096.5028571429,505531.8171428572,816628.3200000001,27776.473469387758,24304.414285714287,19443.53142857143,14956.562637362638,0,0,0,0,0
2024-04-20,63847,65450,63136,64990,55950.027027027034,38990.14571428571,62384.23314285714,77980.29142857142,116970.43714285713,194950.72857142857,311921.1657142857,506871.89428571425,818793.0599999999,27850.104081632653,24368.841071428567,19495.072857142855,14996.209890109889,0,0,0,0,0
2024-04-21,64978,65710,64294,64950,56137.08108108109,39094.368571428575,62550.98971428572,78188.73714285715,117283.10571428572,195471.84285714288,312754.9485714286,508226.79142857145,820981.7400000001,27924.54897959184,24433.980357142857,19547.184285714287,15036.295604395606,0,0,0,0,0
2024-04-22,64951,67241,64545,66855,56334.243243243254,39206.26857142857,62730.029714285716,78412.53714285714,117618.8057142857,196031.34285714285,313650.14857142855,509681.4914285714,823331.6399999999,28004.47755102041,24503.917857142853,19603.134285714284,15079.334065934065,0,0,0,0,0
2024-04-23,66845,67201,65837,66421,56546.45945945947,39317.04285714286,62907.268571428576,78634.08571428571,117951.12857142856,196585.2142857143,314536.34285714285,511121.5571428571,825657.9,28083.602040816328,24573.151785714283,19658.52142857143,15121.93956043956,0,0,0,0,0
2024-04-24,66413,67057,63554,64259,56727.29729729731,39421.73142857143,63074.770285714294,78843.46285714286,118265.1942857143,197108.65714285715,315373.85142857145,512482.5085714286,827856.3600000001,28158.37959183674,24638.582142857143,19710.865714285716,15162.204395604396,0,0,0,0,0
2024-04-25,64254,65286,62785,64493,56910.26126126128,39528.88,63246.208,79057.76,118586.63999999998,197644.4,316231.04,513875.43999999994,830106.48,28234.914285714287,24705.549999999996,19764.44,15203.415384615382,0,0,0,0,0
2024-04-26,64488,64793,63306,63745,57088.15315315317,39634.40571428571,63415.04914285714,79268.81142857143,118903.21714285715,198172.02857142856,317075.2457142857,515247.27428571426,832322.52,28310.28979591837,24771.50357142857,19817.202857142856,15244.002197802196,0,0,0,0,0
2024-04-27,63746,63903,62405,63429,57263.693693693705,39739.09142857143,63582.54628571429,79478.18285714286,119217.27428571429,198695.45714285717,317912.73142857145,516608.1885714286,834520.92,28385.06530612245,24836.932142857142,19869.545714285716,15284.265934065934,0,0,0,0,0
2024-04-28,63417,64310,62811,63098,57408.76576576578,39842.42,63747.872,79684.84,119527.26,199212.09999999998,318739.36,517951.45999999996,836690.82,28458.87142857143,24901.512499999997,19921.21,15324.00769230769,0,0,0,0,0
2024-04-29,63106,64181,61764,63832,57568.297297297315,39947.18,63915.488000000005,79894.36,119841.54000000001,199735.9,319577.44,519313.34,838890.78,28533.7,24966.9875,19973.59,15364.3,0,0,0,0,0
2024-04-30,63849,64714,59068,60632,57693.981981982,40043.165714285715,64069.065142857144,80086.33142857143,120129.49714285714,200215.82857142857,320345.3257142857,520561.15428571426,840906.48,28602.261224489797,25026.97857142857,20021.582857142857,15401.217582417583,0,0,0,0,0
2024-05-01,60611,60786,56500,58256,57801.15315315317,40131.31428571429,64210.10285714286,80262.62857142858,120393.94285714286,200656.57142857145,321050.5142857143,521707.0857142857,842757.6000000001,28665.22448979592,25082.071428571428,20065.657142857144,15435.12087912088,0,0,0,0,0
2024-05-02,58272,59623,56932,59099,57948.18918918921,40223.54571428571,64357.673142857144,80447.09142857142,120670.63714285713,201117.72857142857,321788.3657142857,522906.09428571427,844694.46,28731.104081632653,25139.716071428567,20111.772857142856,15470.594505494504,0,0,0,0,0
2024-05-03,59076,63340,58829,62915,58129.01801801803,40326.46571428572,64522.34514285715,80652.93142857144,120979.39714285715,201632.3285714286,322611.72571428574,524244.05428571434,846855.78,28804.618367346942,25204.04107142857,20163.23285714286,15510.179120879122,0,0,0,0,0
2024-05-04,62907,64522,62585,63899,58328.87387387389,40431.56285714286,64690.50057142858,80863.12571428572,121294.68857142859,202157.8142857143,323452.5028571429,525610.3171428572,849062.8200000001,28879.687755102044,25269.726785714287,20215.78142857143,15550.6010989011,0,0,0,0,0
2024-05-05,63901,64625,62947,64021,58522.81981981984,40538.05142857143,64860.882285714295,81076.10285714286,121614.15428571429,202690.25714285715,324304.41142857145,526994.6685714286,851299.0800000001,28955.751020408166,25336.282142857144,20269.025714285715,15591.558241758243,0,0,0,0,0
2024-05-06,64024,65513,62720,63164,58703.297297297315,40641.78857142857,65026.86171428572,81283.57714285715,121925.36571428573,203208.94285714286,325134.3085714286,528343.2514285714,853477.56,29029.84897959184,25401.117857142857,20320.894285714287,15631.457142857143,0,0,0,0,0
2024-05-07,63159,64389,62278,62320,58879.71171171173,40742.05714285714,65187.29142857143,81484.11428571428,122226.17142857143,203710.2857142857,325936.45714285714,529646.7428571428,855583.2,29101.469387755104,25463.785714285714,20371.02857142857,15670.021978021978,0,0,0,0,0
2024-05-08,62310,62996,60873,61181,59058.97297297299,40841.64571428571,65346.63314285714,81683.29142857142,122524.93714285713,204208.22857142857,326733.1657142857,530941.3942857143,857674.5599999999,29172.604081632653,25526.028571428567,20420.822857142855,15708.325274725274,0,0,0,0,0
2024-05-09,61143,63409,60634,63075,59252.18918918921,40946.20857142857,65513.93371428572,81892.41714285714,122838.6257142857,204731.04285714286,327569.66857142857,532300.7114285714,859870.38,29247.291836734697,25591.380357142854,20473.104285714286,15748.541758241758,0,0,0,0,0
2024-05-10,63072,63876,60176,60793,59424.44144144146,41043.565714285716,65669.70514285714,82087.13142857143,123130.69714285716,205217.82857142857,328348.52571428573,533566.3542857143,861914.88,29316.83265306123,25652.22857142857,20521.782857142858,15785.986813186813,0,0,0,0,0
2024-05-11,60799,61454,60474,60816,59597.918918918935,41140.54857142857,65824.87771428571,82281.09714285714,123421.6457142857,205702.74285714285,329124.38857142854,534827.1314285714,863951.5199999999,29386.10612244898,25712.842857142852,20570.274285714284,15823.28791208791,0,0,0,0,0
2024-05-12,60813,61848,60600,61462,59795.52252252254,41235.94857142857,65977.51771428571,82471.89714285714,123707.84571428571,206179.74285714285,329887.58857142855,536067.3314285714,865954.9199999999,29454.248979591837,25772.467857142856,20617.974285714285,15859.980219780218,0,0,0,0,0
2024-05-13,61446,63444,60758,62934,60003.32432432434,41336.47714285714,66138.36342857142,82672.95428571428,124009.43142857142,206682.38571428572,330691.8171428571,537374.2028571428,868066.0199999999,29526.055102040817,25835.29821428571,20668.23857142857,15898.645054945053,0,0,0,0,0
2024-05-14,62917,63075,61108,61543,60196.73873873876,41433.154285714285,66293.04685714286,82866.30857142857,124299.46285714285,207165.77142857143,331465.2342857143,538631.0057142857,870096.24,29595.110204081633,25895.721428571425,20716.577142857142,15935.82857142857,0,0,0,0,0
2024-05-15,61552,66471,61322,66242,60433.909909909926,41544.64857142857,66471.43771428573,83089.29714285715,124633.94571428571,207723.24285714288,332357.1885714286,540080.4314285715,872437.62,29674.74897959184,25965.405357142856,20772.324285714287,15978.71098901099,0,0,0,0,0
2024-05-16,66234,66766,64598,65252,60645.02702702704,41654.43714285714,66647.09942857143,83308.87428571428,124963.31142857141,208272.1857142857,333235.4971428571,541507.6828571428,874743.1799999999,29753.1693877551,26034.02321428571,20827.21857142857,16020.93736263736,0,0,0,0,0
2024-05-17,65252,67482,65129,67053,60869.61261261263,41768.15714285714,66829.05142857143,83536.31428571428,125304.47142857141,208840.7857142857,334145.2571428571,542986.0428571429,877131.2999999999,29834.397959183672,26105.09821428571,20884.07857142857,16064.675824175823,0,0,0,0,0
2024-05-18,67059,67391,66663,66930,61093.97297297299,41882.025714285715,67011.24114285715,83764.05142857143,125646.07714285715,209410.1285714286,335056.2057142857,544466.3342857143,879522.54,29915.732653061226,26176.26607142857,20941.012857142858,16108.471428571429,0,0,0,0,0
2024-05-19,66923,67654,65901,66275,61300.909909909926,41993.88285714286,67190.21257142858,83987.76571428572,125981.64857142858,209969.4142857143,335951.0628571429,545920.4771428572,881871.54,29995.630612244902,26246.176785714288,20996.94142857143,16151.493406593407,0,0,0,0,0
2024-05-20,66255,71500,66074,71401,61557.26126126128,42124.345714285715,67398.95314285715,84248.69142857143,126373.03714285715,210621.72857142857,336994.7657142857,547616.4942857143,884611.26,30088.818367346943,26327.71607142857,21062.172857142858,16201.671428571428,0,0,0,0,0
